30,3.4155,0
100,3.418,0
200,3.4195,0
500,3.4204,0
666.7,3.4207,0
740,3.4209,0
1000,3.4215,0
1250,3.4224,0
1667,3.4242,0
2925,3.4327,0
5000,3.449,0
