8.474118291169624229e+00,5.162615446539140646e-02,4.280553638165611741e-01,-3.317382211515093604e-02,3.627859878593000076e+02
8.503786687565751734e+00,5.077847127458422899e-02,4.407775857497880367e-01,-2.791464917571185797e-02,3.637664905291899800e+02
8.532854571581122372e+00,4.995374543936501044e-02,4.376066948874635654e-01,-1.333344867314747127e-02,3.647469931990800092e+02
8.561339929442564056e+00,4.915109876616024359e-02,4.229435467533104731e-01,-7.180579440350626924e-03,3.657274958689699815e+02
8.589260033876373157e+00,4.836969586183564873e-02,4.078965803625183018e-01,-1.099425040448887524e-02,3.667079985388600107e+02
8.616631479200364652e+00,4.760874162906329754e-02,3.967425096264004525e-01,-2.192166134951266040e-02,3.676885012087499831e+02
8.643470214363803805e+00,4.686747893160899542e-02,3.941765055110568183e-01,-3.868936490387532567e-02,3.686690038786400123e+02
8.669791574073906659e+00,4.614518641647857855e-02,4.067344100297022313e-01,-4.980580823899195125e-02,3.696495065485299847e+02
8.695610308136961564e+00,4.544117648097992235e-02,4.167939484769451752e-01,-4.395988581851845850e-02,3.706300092184200139e+02
8.720940609132419752e+00,4.475479337377200745e-02,4.167740840305085293e-01,-3.719282275743027166e-02,3.716105118883099863e+02
8.745796138529449593e+00,4.408541141989030798e-02,4.143966565762268739e-01,-3.246328122829710006e-02,3.725910145582000155e+02
8.770190051347277915e+00,4.343243336057250187e-02,4.096296568150174511e-01,-2.593718336028369778e-02,3.735715172280899878e+02
8.794135019453214852e+00,4.279528879946498804e-02,3.922645569377684605e-01,-1.927450260318995523e-02,3.745520198979800170e+02
8.817643253585313090e+00,4.217343274748094201e-02,3.700166403148598682e-01,-4.555701545084674120e-02,3.755325225678699894e+02
8.840726524180501755e+00,4.156634425920423259e-02,3.898990830560695175e-01,-6.829114367620724158e-02,3.765130252377600186e+02
8.863396181082993763e+00,4.097352515430781328e-02,4.070559533678959618e-01,-6.602997396642598660e-02,3.774935279076499910e+02
8.885663172202701077e+00,4.039449881797190639e-02,4.146209206007372416e-01,-5.769949508669529326e-02,3.784740305775400202e+02
8.907538061188290612e+00,3.982880907476443050e-02,4.147925311915478530e-01,-4.939774869323051293e-02,3.794545332474299926e+02
8.929031044175095744e+00,3.927601913087767210e-02,4.105300236676876491e-01,-4.493705203325178144e-02,3.804350359173200218e+02
8.950151965663913245e+00,3.873571058001219064e-02,4.063590516636295114e-01,-4.506386967866737175e-02,3.814155385872099941e+02
8.970910333582882146e+00,3.820748246856001812e-02,4.053000723563741081e-01,-4.695132257911500268e-02,3.823960412571000234e+02
8.991315333581011870e+00,3.769095041607244817e-02,4.066336677274104972e-01,-4.646046986640423038e-02,3.833765439269899957e+02
9.011375842598813080e+00,3.718574578729842706e-02,4.045521972948148970e-01,-4.269409129696621202e-02,3.843570465968800249e+02
9.031100441758241004e+00,3.669151491236120194e-02,3.982994269477511118e-01,-4.490780416619635090e-02,3.853375492667699973e+02
9.050497428611549822e+00,3.620791835189296481e-02,3.992730939387151845e-01,-5.139541847306610539e-02,3.863180519366600265e+02
9.069574828785892606e+00,3.573463020418470720e-02,4.054168523675520386e-01,-5.267533061365398117e-02,3.872985546065499989e+02
9.088340407058227655e+00,3.527133745162045614e-02,4.104737792665605345e-01,-4.758756017727917842e-02,3.882790572764400281e+02
9.106801677892764957e+00,3.481773934386663688e-02,4.100991966904227737e-01,-3.878739463792376524e-02,3.892595599463300005e+02
9.124965915471166866e+00,3.437354681546603979e-02,4.028190047640941018e-01,-3.148845859281875631e-02,3.902400626162199728e+02
9.142840163243741713e+00,3.393848193565640603e-02,3.920338123936542019e-01,-3.044083471128521817e-02,3.912205652861100020e+02
9.160431243028170911e+00,3.351227738838612885e-02,3.833468595406533952e-01,-3.550345612117421917e-02,3.922010679559999744e+02
9.177745763680535518e+00,3.309467598064266824e-02,3.791857190784094223e-01,-4.270218265201235902e-02,3.931815706258900036e+02
9.194790129361965825e+00,3.268543017734142075e-02,3.779496862796816736e-01,-4.913868465343274733e-02,3.941620732957799760e+02
9.211570547422736510e+00,3.228430166114248934e-02,3.778072408168377527e-01,-5.546681012867567956e-02,3.951425759656700052e+02
9.228093035924313625e+00,3.189106091567635304e-02,3.807154298449735297e-01,-6.317374055568958369e-02,3.961230786355599776e+02
9.244363430818600236e+00,3.150548683076193068e-02,3.912684606666712583e-01,-6.753292130440774477e-02,3.971035813054500068e+02
9.260387392802517326e+00,3.112736632829684810e-02,3.998688816231533161e-01,-5.587460753964836740e-02,3.980840839753399791e+02
9.276170413864891273e+00,3.075649400758803317e-02,3.876373015584232418e-01,-4.756795953225730761e-02,3.990645866452300083e+02
9.291717823541633337e+00,3.039267180897321438e-02,3.783296559118974889e-01,-5.622927069333630290e-02,4.000450893151199807e+02
9.307034794894361696e+00,3.003570869465915782e-02,3.796509297986584985e-01,-6.710950371407001236e-02,4.010255919850100099e+02
9.322126350226499270e+00,2.968542034577404537e-02,3.874716364529821044e-01,-7.359313641244127902e-02,4.020060946548999823e+02
9.336997366550335187e+00,2.934162887469558487e-02,3.973875519223683539e-01,-7.295710632966852238e-02,4.029865973247900115e+02
9.351652580817532368e+00,2.900416255177814748e-02,4.033836168995207361e-01,-6.488386774816845559e-02,4.039670999946799839e+02
9.366096594924997021e+00,2.867285554565773484e-02,3.993828790309688070e-01,-5.504693213895218984e-02,4.049476026645700131e+02
9.380333880507256694e+00,2.834754767636672029e-02,3.875189059513804990e-01,-5.414678329695731679e-02,4.059281053344599854e+02
9.394368783525933964e+00,2.802808418053798559e-02,3.798806794275472742e-01,-6.536496399965686932e-02,4.069086080043500147e+02
9.408205528666243822e+00,2.771431548802448519e-02,3.846032775533500536e-01,-7.947841287291224077e-02,4.078891106742399870e+02
9.421848223549934787e+00,2.740609700930119602e-02,3.986110824497653415e-01,-8.604751843810039269e-02,4.088696133441300162e+02
9.435300862773576824e+00,2.710328893305683634e-02,4.132202745820236500e-01,-8.146308054106846108e-02,4.098501160140199886e+02
9.448567331780541423e+00,2.680575603341799062e-02,4.207057717881929060e-01,-6.923931400900941446e-02,4.108306186839100178e+02
9.461651410574672738e+00,2.651336748628359968e-02,4.186947885846743489e-01,-5.706044928234028230e-02,4.118111213537999902e+02
9.474556777283117626e+00,2.622599669427828212e-02,4.116366903769091423e-01,-5.080712529563446295e-02,4.127916240236900194e+02
9.487287011575421758e+00,2.594352111986381049e-02,4.052347846805939291e-01,-4.980056990248880877e-02,4.137721266935799918e+02
9.499845597945643760e+00,2.566582212617456171e-02,4.008028740926970479e-01,-5.087559948369999724e-02,4.147526293634700210e+02
9.512235928863814749e+00,2.539278482516932334e-02,3.974859710642846267e-01,-5.296255667158206865e-02,4.157331320333599933e+02
9.524461307802809529e+00,2.512429793271569664e-02,3.953122580936888619e-01,-5.656928639375788381e-02,4.167136347032500225e+02
