4.956779986854652265e+00,6.472967603029435857e-01,2.558846767795401878e-01,2.744425321028486423e-02,3.333709077625999839e+02
4.973697394130946137e+00,6.577764069711636852e-01,2.264980900563551280e-01,2.974514685176818732e-02,3.353319131023799855e+02
4.991207422473181055e+00,6.682376677200683179e-01,2.071029543313910870e-01,1.981168972525410368e-02,3.372929184421599871e+02
5.009361167232124323e+00,6.786744868025729183e-01,1.978824192809971738e-01,5.644281700060147129e-03,3.392539237819399887e+02
5.028214927490787467e+00,6.890808492696869347e-01,1.985522355382934589e-01,-8.394264643555096606e-03,3.412149291217199902e+02
5.047830903241266931e+00,6.994508578494132989e-01,2.086806942174612434e-01,-1.597155414849922225e-02,3.431759344614999918e+02
5.068278018735288271e+00,7.097788489367161668e-01,2.189711906190971724e-01,-9.624438768833093460e-03,3.451369398012799934e+02
5.089632897221926022e+00,7.200595667689217994e-01,2.156912793071064094e-01,8.615566515353156917e-04,3.470979451410599950e+02
5.111981015961841734e+00,7.302884229222595946e-01,2.067582414656923551e-01,8.999389170719499301e-04,3.490589504808399965e+02
5.135418073556277108e+00,7.404618790470468559e-01,2.039961539886185338e-01,-6.858044022301961265e-03,3.510199558206199981e+02
5.160051603507275431e+00,7.505780048370416235e-01,2.118342347226123412e-01,-1.478258028373849453e-02,3.529809611603999997e+02
5.186002867452987886e+00,7.606372811292192448e-01,2.298045233206475746e-01,-1.126985243292687872e-02,3.549419665001800013e+02
5.213409057213431730e+00,7.706437401202650417e-01,2.389430261370515673e-01,1.417476285792107320e-02,3.569029718399600029e+02
5.242425824699495251e+00,7.806065610131708299e-01,2.200402322923661613e-01,3.564463671692474217e-02,3.588639771797400044e+02
5.273230140482142225e+00,7.905422694895646307e-01,1.980220149766614146e-01,3.442828545459215156e-02,3.608249825195200060e+02
5.306023452589909262e+00,8.004777219685581535e-01,1.867898388801073062e-01,2.412938844549429238e-02,3.627859878593000076e+02
5.341035073860457949e+00,8.104540883021799091e-01,1.841507148959611317e-01,1.366191749156897735e-02,3.647469931990800092e+02
5.378525665929451804e+00,8.205320756216184508e-01,1.868549488269582726e-01,6.087988640332366898e-03,3.667079985388600107e+02
5.418790608220347416e+00,8.307986560836737588e-01,1.920501434119555040e-01,2.733799481915791425e-03,3.686690038786400123e+02
5.462162939771084247e+00,8.413755650562937394e-01,1.966782476269431090e-01,3.310088760870571502e-03,3.706300092184200139e+02
5.509015441022804715e+00,8.524298148301406863e-01,1.989885148763364531e-01,5.423102531763942732e-03,3.725910145582000155e+02
5.559761285324690938e+00,8.641864117985849081e-01,2.000191226169274750e-01,6.838792550921590253e-03,3.745520198979800170e+02
5.614852543290018261e+00,8.769433610166728066e-01,2.015948144028200939e-01,7.707510512644121480e-03,3.765130252377600186e+02
5.674775679473857970e+00,8.910888803742218478e-01,2.040390154609420248e-01,9.460044237182723900e-03,3.784740305775400202e+02
5.740043057745916499e+00,9.071205186720668889e-01,2.062356005755579813e-01,1.300127225462592920e-02,3.804350359173200218e+02
5.811179392332951998e+00,9.256655733445464662e-01,2.066235008897944203e-01,1.798324167677016125e-02,3.823960412571000234e+02
5.888702073787807301e+00,9.475018369138414887e-01,2.042109295624611187e-01,2.282981894027068248e-02,3.843570465968800249e+02
5.973094394274157004e+00,9.735772784208055475e-01,1.994021267435783229e-01,2.544543996373263908e-02,3.863180519366600265e+02
6.064770926043985710e+00,1.005026810772789103e+00,1.940355429366142637e-01,2.438174003744038310e-02,3.882790572764400281e+02
6.164034698616815078e+00,1.043183844290563878e+00,1.906475801600478748e-01,1.958977542183983761e-02,3.902400626162199728e+02
6.271026392897764978e+00,1.089583931504570780e+00,1.916735256324969550e-01,1.270444120843309752e-02,3.922010679559999744e+02
6.385666528632740757e+00,1.145957531312044919e+00,1.982030111643410530e-01,7.270093746169279184e-03,3.941620732957799760e+02
6.507592549135494231e+00,1.214208833005672838e+00,2.078196261201300798e-01,7.331303465233253783e-03,3.961230786355599776e+02
6.636093762816545727e+00,1.296377755181483460e+00,2.151383607314404089e-01,1.317991580696252323e-02,3.980840839753399791e+02
6.770048215276862180e+00,1.394582736705942461e+00,2.172675885400108531e-01,2.045555026315696440e-02,4.000450893151199807e+02
6.907866641409945885e+00,1.510942814396390554e+00,2.159565781184016042e-01,2.520256773090196259e-02,4.020060946548999823e+02
7.047449563716734033e+00,1.647478752980414241e+00,2.143549483402796829e-01,2.657007608562752740e-02,4.039670999946799839e+02
7.186164226951443190e+00,1.805994635215815158e+00,2.146301801747292903e-01,2.578000101965167642e-02,4.059281053344599854e+02
7.320848257726389363e+00,1.987943263932877791e+00,2.173813550702330122e-01,2.477317990063598527e-02,4.078891106742399870e+02
7.447846599414154056e+00,2.194280853635626194e+00,2.217344491922739191e-01,2.495227439330723745e-02,4.098501160140199886e+02
7.563087330505966044e+00,2.425318634887070779e+00,2.265504342480187394e-01,2.631824876457655726e-02,4.118111213537999902e+02
7.662200429002891333e+00,2.680580974726705978e+00,2.317122972772912015e-01,2.834863119235612669e-02,4.137721266935799918e+02
7.740681481661129126e+00,2.958681258980014217e+00,2.375588944087015653e-01,3.132053868319306655e-02,4.157331320333599933e+02
7.794099924616841868e+00,3.257227985043625207e+00,2.435816819058216343e-01,3.601019198423034695e-02,4.176941373731399949e+02
7.818348858226292997e+00,3.572774316210785006e+00,2.483653785099902422e-01,4.226209330770624301e-02,4.196551427129199965e+02
7.809930968114145777e+00,3.900825004918850425e+00,2.512194571080104688e-01,4.833464905589460181e-02,4.216161480526999981e+02
7.766272526592454817e+00,4.235915596783080161e+00,2.536450578731971328e-01,5.254309966601189430e-02,4.235771533924799996e+02
7.686054235114421651e+00,4.571780804944313381e+00,2.581383931751292105e-01,5.556385641271142234e-02,4.255381587322600012e+02
7.569542353179659067e+00,4.901632277118745940e+00,2.652693048976190737e-01,6.022972953728109036e-02,4.274991640720400028e+02
7.418893732822597897e+00,5.218570048394369998e+00,2.725233135549363639e-01,6.836751265511885334e-02,4.294601694118200044e+02
7.238391106192596069e+00,5.516154044870208217e+00,2.773186074060681183e-01,7.831087228864887229e-02,4.314211747516000059e+02
7.034538282150126776e+00,5.789156099104114439e+00,2.803313426131401886e-01,8.741158225472316079e-02,4.333821800913800075e+02
6.815910608705778806e+00,6.034489600873214066e+00,2.838589552259333515e-01,9.550888730396528414e-02,4.353431854311600091e+02
6.592623501938537522e+00,6.252262206525313282e+00,2.887531384225975883e-01,1.044649912569285688e-01,4.373041907709400107e+02
6.375270876851451440e+00,6.446810088942023675e+00,2.935952256675324890e-01,1.158023747927506009e-01,4.392651961107200123e+02
6.173225317788452848e+00,6.627456211209768355e+00,2.961596428411316650e-01,1.286031289657189325e-01,4.412262014505000138e+02
5.992313244874932110e+00,6.808618988159379271e+00,2.967258644471423845e-01,1.398816990869645727e-01,4.431872067902800154e+02
5.832095263142167418e+00,7.008837286191885063e+00,2.989550738761059256e-01,1.488590587548236643e-01,4.451482121300600170e+02
5.683269504346208478e+00,7.248346241644344268e+00,3.053675395434340412e-01,1.591341029939190577e-01,4.471092174698400186e+02
5.525993686963998286e+00,7.545098274197122201e+00,3.140088269038724955e-01,1.750921400066086098e-01,4.490702228096200201e+02
5.330058784923398463e+00,7.909583743123443256e+00,3.199508395845962472e-01,1.978820313463351133e-01,4.510312281494000217e+02
5.057700634624926472e+00,8.339381321276862380e+00,3.190685536641348907e-01,2.242686515430256655e-01,4.529922334891800233e+02
4.669320159938395776e+00,8.814871799957314735e+00,3.114956535581577812e-01,2.489997813750367828e-01,4.549532388289600249e+02
4.131545272319590012e+00,9.297734564367830856e+00,3.015324195204903135e-01,2.694174747164872485e-01,4.569142441687400265e+02
3.426124708814464626e+00,9.733507724841254927e+00,2.934306607250694587e-01,2.877604020919820038e-01,4.588752495085200280e+02
2.557442578729765881e+00,1.005858525739910370e+01,2.874002259265460713e-01,3.086788099908548411e-01,4.608362548482999728e+02
1.556333458788257129e+00,1.021074043466309611e+01,2.798152116724198502e-01,3.347541664827024532e-01,4.627972601880799743e+02
4.785498565044931651e-01,1.014101377290181638e+01,2.670538813131387856e-01,3.648415653760245236e-01,4.647582655278599759e+02
-6.024167792665984233e-01,9.824071860458390759e+00,2.480439358341264278e-01,3.967184467504324963e-01,4.667192708676399775e+02
-1.606838810295202702e+00,9.264284111267304667e+00,2.227495380245358425e-01,4.297241486521973797e-01,4.686802762074199791e+02
-2.461931430137330956e+00,8.495818144493892277e+00,1.896417304777132384e-01,4.642353859014932693e-01,4.706412815471999807e+02
-3.113529643431003802e+00,7.576697601128095094e+00,1.449605640731257694e-01,4.992780764436700047e-01,4.726022868869799822e+02
-3.533552890497523080e+00,6.578429252471133637e+00,8.430915024045690376e-02,5.300641983812639513e-01,4.745632922267599838e+02
-3.721832643011349973e+00,5.573911438082298275e+00,6.533679060124919502e-03,5.474893152736675095e-01,4.765242975665399854e+02
-3.702497363462759594e+00,4.626538883701408089e+00,-8.295886077397277014e-02,5.417978597506404315e-01,4.784853029063199870e+02
-3.516490249587268302e+00,3.782736828749569735e+00,-1.736457450345015863e-01,5.074899474688172596e-01,4.804463082460999885e+02
-3.212517361948693306e+00,3.068927782937744375e+00,-2.535507264259785343e-01,4.445611147126439233e-01,4.824073135858799901e+02
-2.838663325827554207e+00,2.492640876521816651e+00,-3.112253869550373753e-01,3.582078014849721659e-01,4.843683189256599917e+02
-2.436241515468355878e+00,2.046535660114677579e+00,-3.381178130161571205e-01,2.589107714352012479e-01,4.863293242654399933e+02
-2.036511069213615688e+00,1.713737396942949243e+00,-3.316024247027275496e-01,1.604099520546088398e-01,4.882903296052199948e+02
-1.660044899018110032e+00,1.473037044760536096e+00,-2.956326194846353173e-01,7.587128409940643858e-02,4.902513349449999964e+02
-1.317997501503890057e+00,1.302997238231811572e+00,-2.391879619922382127e-01,1.542783403461465280e-02,4.922123402847799980e+02
-1.014355627103887603e+00,1.184578980138288218e+00,-1.755607343564809519e-01,-1.527965011291600866e-02,4.941733456245599996e+02
-7.483792385067324915e-01,1.102369738888363093e+00,-1.205667808859685330e-01,-1.919689185896646805e-02,4.961343509643400012e+02
-5.167128698690242050e-01,1.044761528424912100e+00,-8.378020335278919817e-02,-9.454942035051861621e-03,4.980953563041200027e+02
-3.149352114262795599e-01,1.003501846671813302e+00,-6.226049121594597752e-02,7.826340250806874607e-04,5.000563616439000043e+02
-1.385336916532607376e-01,9.729819941251817150e-01,-4.811331554829813978e-02,7.184910298590564681e-03,5.020173669836800059e+02
1.658655463838154542e-02,9.495102710774477872e-01,-3.660712680779389799e-02,1.119971513390395461e-02,5.039783723234600075e+02
1.539108412655974534e-01,9.306994721123994507e-01,-2.672153661070908112e-02,1.482974600546598659e-02,5.059393776632400090e+02
2.763055780186020050e-01,9.150096158399125823e-01,-1.898557824460007232e-02,1.865293882095441641e-02,5.079003830030200106e+02
3.860933167818956790e-01,9.014351872506604080e-01,-1.364738147888311555e-02,2.198180879346233602e-02,5.098613883428000122e+02
4.851523645520816608e-01,8.893047017443858060e-01,-9.990199287902548977e-03,2.409192268463418787e-02,5.118223936825800138e+02
5.750108823361497201e-01,8.781578607147425553e-01,-7.113746348284624883e-03,2.508069132008061697e-02,5.137833990223599585e+02
6.569243157838465796e-01,8.676718770816604920e-01,-4.735362679647908170e-03,2.533754929654203486e-02,5.157444043621400169e+02
7.319349515390020100e-01,8.576170570370461599e-01,-2.822627275765444196e-03,2.483896689943051669e-02,5.177054097019199617e+02
8.009164423857347836e-01,8.478291256530365860e-01,-9.464608952843868699e-04,2.339961673481421450e-02,5.196664150417000201e+02
8.646070132925152141e-01,8.381910559315913778e-01,1.579860727085504639e-03,2.133527623207894658e-02,5.216274203814799648e+02
9.236345779254196975e-01,8.286204525503166884e-01,4.992335241872682128e-03,1.951872474001199037e-02,5.235884257212600232e+02
9.785361592222453497e-01,8.190604002207466650e-01,8.703928440667399805e-03,1.873122192714189033e-02,5.255494310610399680e+02
1.029773250312553623e+00,8.094726554929594364e-01,1.166112825754540491e-02,1.893192435467340798e-02,5.275104364008200264e+02
1.077744196064586379e+00,7.998325378033855904e-01,1.332842157344419839e-02,1.908820411200192954e-02,5.294714417405999711e+02
